,날짜,구,생활인구수,유동인구수,전체점포수,프랜차이즈점포수,일반점포수,확진자수
4181,2020-07-17,송파구,746901.318,517492.0833,37428,3169,34259,2
4182,2020-07-17,양천구,392297.9532,315369.1667,18372,1663,16709,0
4183,2020-07-17,영등포구,477641.7442,409215.8333,27173,2259,24914,0
4184,2020-07-17,용산구,291988.7234,218261.6667,18924,1183,17741,0
4185,2020-07-17,은평구,437756.3468,320846.25,18350,1572,16778,1
4186,2020-07-17,종로구,305173.0422,239426.25,25318,1608,23710,0
4187,2020-07-17,중구,287416.1585,249273.75,40015,2062,37953,0
4188,2020-07-17,중랑구,348322.1823,282584.5833,16180,1286,14894,0
4189,2020-07-18,강남구,743325.7339,517555.4167,55675,4353,51322,1
4190,2020-07-18,강동구,504656.9662,330508.3333,20935,1897,19038,0
4191,2020-07-18,강북구,304265.8824,239132.9167,13461,1066,12395,0
4192,2020-07-18,강서구,535917.093,434158.75,26009,2632,23377,0
4193,2020-07-18,관악구,491462.782,395941.25,19710,1903,17807,2
4194,2020-07-18,광진구,373866.0084,288559.5833,18984,1668,17316,0
4195,2020-07-18,구로구,373458.6556,336793.3333,22249,1798,20451,0
4196,2020-07-18,금천구,202522.7605,198795.4167,15627,1271,14356,2
4197,2020-07-18,노원구,527787.6069,400022.0833,18235,1866,16369,0
4198,2020-07-18,도봉구,286622.8712,243435.8333,11723,983,10740,0
4199,2020-07-18,동대문구,347671.92,278919.1667,21157,1473,19684,0
4200,2020-07-18,동작구,394010.5585,310315.4167,15784,1570,14214,0
4201,2020-07-18,마포구,453504.1812,334259.5833,28401,2400,26001,0
4202,2020-07-18,서대문구,342981.0192,243590.8333,15007,1489,13518,0
4203,2020-07-18,서초구,537135.9734,369385.8333,36373,2535,33838,0
4204,2020-07-18,성동구,327632.7945,238469.1667,17062,1322,15740,1
4205,2020-07-18,성북구,421703.8628,329738.3333,17151,1584,15567,0
4206,2020-07-18,송파구,734015.423,505655.4167,37428,3169,34259,3
4207,2020-07-18,양천구,401499.0562,328852.0833,18372,1663,16709,0
4208,2020-07-18,영등포구,425219.5408,353281.25,27173,2259,24914,0
4209,2020-07-18,용산구,274756.1733,202506.6667,18924,1183,17741,0
4210,2020-07-18,은평구,457143.7287,342656.6667,18350,1572,16778,1
4211,2020-07-18,종로구,253361.6889,183342.0833,25318,1608,23710,0
4212,2020-07-18,중구,207337.4176,160687.9167,40015,2062,37953,0
4213,2020-07-18,중랑구,359688.7655,295117.0833,16180,1286,14894,0
4214,2020-07-19,강남구,692449.051,474868.3333,55675,4353,51322,0
4215,2020-07-19,강동구,518853.0828,340242.0833,20935,1897,19038,0
4216,2020-07-19,강북구,314664.7922,248813.75,13461,1066,12395,0
4217,2020-07-19,강서구,548537.0587,445143.75,26009,2632,23377,1
4218,2020-07-19,관악구,506589.6116,409920.4167,19710,1903,17807,0
4219,2020-07-19,광진구,373810.8754,290235.8333,18984,1668,17316,0
4220,2020-07-19,구로구,383869.4755,347963.3333,22249,1798,20451,0
4221,2020-07-19,금천구,205820.0563,202612.9167,15627,1271,14356,0
4222,2020-07-19,노원구,543036.8501,414197.9167,18235,1866,16369,0
4223,2020-07-19,도봉구,295506.0416,254416.25,11723,983,10740,0
4224,2020-07-19,동대문구,351537.0677,283784.5833,21157,1473,19684,0
4225,2020-07-19,동작구,400097.3168,315400.4167,15784,1570,14214,0
4226,2020-07-19,마포구,438515.2349,320581.6667,28401,2400,26001,0
4227,2020-07-19,서대문구,345344.2774,246396.6667,15007,1489,13518,1
4228,2020-07-19,서초구,506893.8585,346185.4167,36373,2535,33838,0
4229,2020-07-19,성동구,325187.8384,235882.9167,17062,1322,15740,0
4230,2020-07-19,성북구,437056.7387,343832.9167,17151,1584,15567,1
4231,2020-07-19,송파구,737026.5407,509126.25,37428,3169,34259,0
4232,2020-07-19,양천구,411963.521,341782.5,18372,1663,16709,0
4233,2020-07-19,영등포구,418517.7131,347447.0833,27173,2259,24914,0
4234,2020-07-19,용산구,270008.3201,197885,18924,1183,17741,0
4235,2020-07-19,은평구,473634.207,357879.1667,18350,1572,16778,0
4236,2020-07-19,종로구,228452.7679,160178.75,25318,1608,23710,0
4237,2020-07-19,중구,180572.4481,136319.1667,40015,2062,37953,0
4238,2020-07-19,중랑구,373506.2224,307387.0833,16180,1286,14894,0
4239,2020-07-20,강남구,864416.9222,640743.75,55675,4353,51322,0
4240,2020-07-20,강동구,505651.1351,325490.8333,20935,1897,19038,1
4241,2020-07-20,강북구,299041.2394,232155.4167,13461,1066,12395,0
4242,2020-07-20,강서구,543828.3868,439043.75,26009,2632,23377,10
4243,2020-07-20,관악구,481543.6667,383247.0833,19710,1903,17807,0
4244,2020-07-20,광진구,364723.0054,279070.8333,18984,1668,17316,1
4245,2020-07-20,구로구,394174.7486,357466.25,22249,1798,20451,0
4246,2020-07-20,금천구,235125.2241,239377.5,15627,1271,14356,1
4247,2020-07-20,노원구,519122.9646,383977.9167,18235,1866,16369,0
4248,2020-07-20,도봉구,279274.2034,234221.25,11723,983,10740,0
4249,2020-07-20,동대문구,357869.5215,288468.3333,21157,1473,19684,0
4250,2020-07-20,동작구,393161.4765,307848.3333,15784,1570,14214,0
4251,2020-07-20,마포구,461655.7032,346055.8333,28401,2400,26001,0
4252,2020-07-20,서대문구,361347.7843,249464.5833,15007,1489,13518,1
4253,2020-07-20,서초구,598203.2803,430515.8333,36373,2535,33838,0
4254,2020-07-20,성동구,347200.0819,260178.3333,17062,1322,15740,2
4255,2020-07-20,성북구,423334.2768,328356.25,17151,1584,15567,1
4256,2020-07-20,송파구,750769.7175,520674.5833,37428,3169,34259,1
4257,2020-07-20,양천구,396152.0792,319859.1667,18372,1663,16709,0
4258,2020-07-20,영등포구,478328.7941,412601.6667,27173,2259,24914,0
4259,2020-07-20,용산구,286143.9053,214080.4167,18924,1183,17741,0
4260,2020-07-20,은평구,446035.0719,326595.8333,18350,1572,16778,1
4261,2020-07-20,종로구,300128.3821,236742.5,25318,1608,23710,1
4262,2020-07-20,중구,282808.2728,252610.4167,40015,2062,37953,1
4263,2020-07-20,중랑구,354082.2084,287259.5833,16180,1286,14894,0
4264,2020-07-21,강남구,882357.2508,654486.6667,55675,4353,51322,0
4265,2020-07-21,강동구,500306.3936,322534.5833,20935,1897,19038,0
4266,2020-07-21,강북구,295197.0753,228909.5833,13461,1066,12395,0
4267,2020-07-21,강서구,539358.2112,435906.25,26009,2632,23377,3
4268,2020-07-21,관악구,476674.9422,379892.0833,19710,1903,17807,0
4269,2020-07-21,광진구,363033.0338,277496.6667,18984,1668,17316,1
4270,2020-07-21,구로구,389976.3856,353931.6667,22249,1798,20451,0
4271,2020-07-21,금천구,233704.2584,236878.75,15627,1271,14356,0
4272,2020-07-21,노원구,515256.009,381299.1667,18235,1866,16369,0
4273,2020-07-21,도봉구,276249.4173,231022.9167,11723,983,10740,0
4274,2020-07-21,동대문구,355827.5069,286642.9167,21157,1473,19684,1
4275,2020-07-21,동작구,391317.1315,306784.5833,15784,1570,14214,1
4276,2020-07-21,마포구,464263.9351,348537.0833,28401,2400,26001,0
4277,2020-07-21,서대문구,361233.6804,248983.3333,15007,1489,13518,0
4278,2020-07-21,서초구,608656.1588,439042.0833,36373,2535,33838,0
4279,2020-07-21,성동구,347517.7465,260606.25,17062,1322,15740,1
4280,2020-07-21,성북구,419794.1255,325751.6667,17151,1584,15567,0
4281,2020-07-21,송파구,748831.7084,518656.6667,37428,3169,34259,5
4282,2020-07-21,양천구,393557.731,316898.75,18372,1663,16709,0
4283,2020-07-21,영등포구,482010.6917,413892.9167,27173,2259,24914,0
4284,2020-07-21,용산구,289082.7043,216756.6667,18924,1183,17741,0
4285,2020-07-21,은평구,440153.5729,322615,18350,1572,16778,3
4286,2020-07-21,종로구,309937.1322,244687.5,25318,1608,23710,1
4287,2020-07-21,중구,291445.1506,258649.5833,40015,2062,37953,1
4288,2020-07-21,중랑구,349181.6646,283643.75,16180,1286,14894,0
4289,2020-07-22,강남구,881158.8356,650167.5,55675,4353,51322,3
4290,2020-07-22,강동구,503333.4126,323672.0833,20935,1897,19038,0
4291,2020-07-22,강북구,296423.0052,229472.0833,13461,1066,12395,0
4292,2020-07-22,강서구,542364.4807,437267.0833,26009,2632,23377,0
4293,2020-07-22,관악구,479974.2719,382017.5,19710,1903,17807,0
4294,2020-07-22,광진구,364397.9231,277635,18984,1668,17316,0
4295,2020-07-22,구로구,392499.3106,354911.25,22249,1798,20451,0
4296,2020-07-22,금천구,234195.3418,236817.5,15627,1271,14356,0
4297,2020-07-22,노원구,517376.936,381778.75,18235,1866,16369,0
4298,2020-07-22,도봉구,276952.8878,231909.5833,11723,983,10740,0
4299,2020-07-22,동대문구,357133.1602,286548.75,21157,1473,19684,1
4300,2020-07-22,동작구,392685.5903,307495.8333,15784,1570,14214,2
4301,2020-07-22,마포구,465301.3342,348219.5833,28401,2400,26001,0
4302,2020-07-22,서대문구,362829.1882,249010,15007,1489,13518,0
4303,2020-07-22,서초구,608090.676,436908.3333,36373,2535,33838,0
4304,2020-07-22,성동구,349014,260973.3333,17062,1322,15740,0
4305,2020-07-22,성북구,422536.1787,326913.3333,17151,1584,15567,0
4306,2020-07-22,송파구,751935.4956,518241.25,37428,3169,34259,5
4307,2020-07-22,양천구,395587.2311,317937.0833,18372,1663,16709,0
4308,2020-07-22,영등포구,482128.0592,412480.8333,27173,2259,24914,0
4309,2020-07-22,용산구,289260.7032,216390,18924,1183,17741,0
4310,2020-07-22,은평구,443166.0343,323553.3333,18350,1572,16778,0
4311,2020-07-22,종로구,308443.4237,243504.1667,25318,1608,23710,0
4312,2020-07-22,중구,288669.3444,254926.25,40015,2062,37953,0
4313,2020-07-22,중랑구,352257.0258,284669.5833,16180,1286,14894,0
4314,2020-07-23,강남구,883556.6909,650238.3333,55675,4353,51322,0
4315,2020-07-23,강동구,503753.9223,323795.8333,20935,1897,19038,0
4316,2020-07-23,강북구,297072.1,230010.8333,13461,1066,12395,0
4317,2020-07-23,강서구,543417.7197,437950.8333,26009,2632,23377,2
4318,2020-07-23,관악구,479738.1903,381375.8333,19710,1903,17807,1
4319,2020-07-23,광진구,365766.477,278328.75,18984,1668,17316,0
4320,2020-07-23,구로구,394768.08,356070.4167,22249,1798,20451,1
4321,2020-07-23,금천구,235583.6345,237745.8333,15627,1271,14356,0
4322,2020-07-23,노원구,518207.0074,382494.1667,18235,1866,16369,0
4323,2020-07-23,도봉구,278532.749,232751.6667,11723,983,10740,1
4324,2020-07-23,동대문구,356125.6866,286713.75,21157,1473,19684,0
4325,2020-07-23,동작구,393055.2671,308027.9167,15784,1570,14214,1
4326,2020-07-23,마포구,465022.3936,347449.5833,28401,2400,26001,0
4327,2020-07-23,서대문구,363783.7991,249369.1667,15007,1489,13518,0
4328,2020-07-23,서초구,610200.1866,438928.3333,36373,2535,33838,0
4329,2020-07-23,성동구,350560.7123,261547.0833,17062,1322,15740,1
4330,2020-07-23,성북구,422862.3534,327775.4167,17151,1584,15567,0
4331,2020-07-23,송파구,750834.073,519015.8333,37428,3169,34259,11
4332,2020-07-23,양천구,395671.4582,318432.9167,18372,1663,16709,0
4333,2020-07-23,영등포구,482123.1446,413992.0833,27173,2259,24914,1
4334,2020-07-23,용산구,290250.916,217326.25,18924,1183,17741,0
4335,2020-07-23,은평구,443634.7356,324312.5,18350,1572,16778,0
4336,2020-07-23,종로구,304763.1452,240452.9167,25318,1608,23710,0
4337,2020-07-23,중구,287795.5585,254711.25,40015,2062,37953,0
4338,2020-07-23,중랑구,353035.2336,285690,16180,1286,14894,2
4339,2020-07-24,강남구,877655.1496,646665,55675,4353,51322,0
4340,2020-07-24,강동구,499271.2969,323230.4167,20935,1897,19038,0
4341,2020-07-24,강북구,297144.116,230673.75,13461,1066,12395,0
4342,2020-07-24,강서구,540207.0265,435277.9167,26009,2632,23377,4
4343,2020-07-24,관악구,477407.2929,380677.9167,19710,1903,17807,0
4344,2020-07-24,광진구,366546.6639,279046.25,18984,1668,17316,0
4345,2020-07-24,구로구,391695.8489,354433.75,22249,1798,20451,0
4346,2020-07-24,금천구,233049.3521,234197.5,15627,1271,14356,1
4347,2020-07-24,노원구,517267.7228,382049.1667,18235,1866,16369,0
4348,2020-07-24,도봉구,277452.5754,231730,11723,983,10740,0
4349,2020-07-24,동대문구,354888.5502,285416.25,21157,1473,19684,0
4350,2020-07-24,동작구,390819.3305,306095,15784,1570,14214,1
4351,2020-07-24,마포구,468735.8961,350539.1667,28401,2400,26001,0
4352,2020-07-24,서대문구,360467.6146,248314.5833,15007,1489,13518,0
4353,2020-07-24,서초구,608398.9898,437265.4167,36373,2535,33838,0
4354,2020-07-24,성동구,348349.4931,259716.25,17062,1322,15740,0
4355,2020-07-24,성북구,419946.2041,325850.8333,17151,1584,15567,0
4356,2020-07-24,송파구,751478.5461,518537.0833,37428,3169,34259,3
4357,2020-07-24,양천구,394295.1731,317954.1667,18372,1663,16709,0
4358,2020-07-24,영등포구,479646.8225,411315,27173,2259,24914,0
4359,2020-07-24,용산구,291009.9682,217467.9167,18924,1183,17741,0
4360,2020-07-24,은평구,441547.9161,323164.1667,18350,1572,16778,2
4361,2020-07-24,종로구,304702.914,238323.3333,25318,1608,23710,0
4362,2020-07-24,중구,286703.8078,252016.25,40015,2062,37953,0
4363,2020-07-24,중랑구,351871.0997,284711.6667,16180,1286,14894,0
4364,2020-07-25,강남구,742560.6392,518225,55675,4353,51322,0
4365,2020-07-25,강동구,505373.5575,331525.4167,20935,1897,19038,0
4366,2020-07-25,강북구,306159.845,240312.5,13461,1066,12395,0
4367,2020-07-25,강서구,535948.6731,435393.75,26009,2632,23377,0
4368,2020-07-25,관악구,490856.2918,397590.8333,19710,1903,17807,0
4369,2020-07-25,광진구,373268.971,288123.75,18984,1668,17316,0
4370,2020-07-25,구로구,374794.5775,339574.5833,22249,1798,20451,0
4371,2020-07-25,금천구,202996.773,199142.5,15627,1271,14356,2
4372,2020-07-25,노원구,529499.5509,402813.3333,18235,1866,16369,0
4373,2020-07-25,도봉구,286149.7171,243675.4167,11723,983,10740,0
4374,2020-07-25,동대문구,349318.4427,281077.5,21157,1473,19684,1
4375,2020-07-25,동작구,394225.9654,310335,15784,1570,14214,0
4376,2020-07-25,마포구,454681.6864,335759.5833,28401,2400,26001,1
4377,2020-07-25,서대문구,342791.8616,243916.25,15007,1489,13518,0
4378,2020-07-25,서초구,535843.3548,370076.25,36373,2535,33838,1
4379,2020-07-25,성동구,327345.0035,238809.5833,17062,1322,15740,0
4380,2020-07-25,성북구,423170.9217,331237.0833,17151,1584,15567,0
4381,2020-07-25,송파구,739386.7938,507673.75,37428,3169,34259,2
4382,2020-07-25,양천구,401330.5749,329370.8333,18372,1663,16709,0
4383,2020-07-25,영등포구,427185.8259,354808.75,27173,2259,24914,0
4384,2020-07-25,용산구,276395.0165,203963.3333,18924,1183,17741,0
4385,2020-07-25,은평구,460360.127,344233.75,18350,1572,16778,0
4386,2020-07-25,종로구,258326.2964,186790.8333,25318,1608,23710,0
4387,2020-07-25,중구,211756.5216,162891.25,40015,2062,37953,0
4388,2020-07-25,중랑구,362008.6643,296480.8333,16180,1286,14894,0
4389,2020-07-26,강남구,685521.4937,470365,55675,4353,51322,1
4390,2020-07-26,강동구,511425.1138,335865.8333,20935,1897,19038,1
4391,2020-07-26,강북구,312469.9732,246429.5833,13461,1066,12395,0
4392,2020-07-26,강서구,539504.0061,438057.5,26009,2632,23377,1
4393,2020-07-26,관악구,500821.0733,406221.25,19710,1903,17807,1
4394,2020-07-26,광진구,372029.1413,287538.75,18984,1668,17316,0
4395,2020-07-26,구로구,379014.6492,342639.1667,22249,1798,20451,0
4396,2020-07-26,금천구,202204.5007,199195,15627,1271,14356,0
4397,2020-07-26,노원구,534877.5913,407949.1667,18235,1866,16369,0
4398,2020-07-26,도봉구,293086.7517,252356.6667,11723,983,10740,0
4399,2020-07-26,동대문구,346443.5191,279298.75,21157,1473,19684,0
4400,2020-07-26,동작구,394555.2248,309363.3333,15784,1570,14214,0
4401,2020-07-26,마포구,441124.3905,321937.9167,28401,2400,26001,1
4402,2020-07-26,서대문구,341793.8829,244150,15007,1489,13518,0
4403,2020-07-26,서초구,504838.2817,343495.4167,36373,2535,33838,0
4404,2020-07-26,성동구,320521.8436,231887.0833,17062,1322,15740,0
4405,2020-07-26,성북구,430535.4387,336870.8333,17151,1584,15567,0
4406,2020-07-26,송파구,728776.6275,499996.6667,37428,3169,34259,1
4407,2020-07-26,양천구,405021.8503,335453.75,18372,1663,16709,0
4408,2020-07-26,영등포구,417014.2493,344568.75,27173,2259,24914,0
4409,2020-07-26,용산구,270734.1898,198361.6667,18924,1183,17741,1
4410,2020-07-26,은평구,468691.3568,353198.75,18350,1572,16778,0
4411,2020-07-26,종로구,236641.7066,166238.75,25318,1608,23710,1
4412,2020-07-26,중구,185401.2683,139118.3333,40015,2062,37953,1
4413,2020-07-26,중랑구,366902.9866,301766.6667,16180,1286,14894,0
4414,2020-07-27,강남구,858612.5064,635051.6667,55675,4353,51322,0
4415,2020-07-27,강동구,499871.9881,322934.5833,20935,1897,19038,0
4416,2020-07-27,강북구,297474.6718,229582.5,13461,1066,12395,1
4417,2020-07-27,강서구,538803.9652,435390.4167,26009,2632,23377,0
4418,2020-07-27,관악구,476759.3702,380013.3333,19710,1903,17807,1
4419,2020-07-27,광진구,362089.5693,276171.6667,18984,1668,17316,0
4420,2020-07-27,구로구,390927.3881,353893.75,22249,1798,20451,0
4421,2020-07-27,금천구,233559.0693,236977.5,15627,1271,14356,2
4422,2020-07-27,노원구,516771.0551,381190.8333,18235,1866,16369,0
4423,2020-07-27,도봉구,276850.5688,232025,11723,983,10740,0
4424,2020-07-27,동대문구,353733.3865,284512.9167,21157,1473,19684,0
4425,2020-07-27,동작구,390684.191,305480,15784,1570,14214,0
4426,2020-07-27,마포구,460972.6566,344125,28401,2400,26001,1
4427,2020-07-27,서대문구,359033.7054,247493.3333,15007,1489,13518,0
4428,2020-07-27,서초구,597250.3548,429746.25,36373,2535,33838,0
4429,2020-07-27,성동구,344548.2244,258309.1667,17062,1322,15740,0
4430,2020-07-27,성북구,421932.229,326972.0833,17151,1584,15567,0
4431,2020-07-27,송파구,745742.0634,514955.4167,37428,3169,34259,0
4432,2020-07-27,양천구,394635.4701,316925,18372,1663,16709,0
4433,2020-07-27,영등포구,476922.3698,409676.6667,27173,2259,24914,0
4434,2020-07-27,용산구,285421.5891,214228.75,18924,1183,17741,0
4435,2020-07-27,은평구,443655.6016,324656.25,18350,1572,16778,0
4436,2020-07-27,종로구,298846.4815,234986.25,25318,1608,23710,0
4437,2020-07-27,중구,281139.3798,250224.5833,40015,2062,37953,0
4438,2020-07-27,중랑구,351980.0216,285340.8333,16180,1286,14894,1
4439,2020-07-28,강남구,872724.4135,645187.9167,55675,4353,51322,0
4440,2020-07-28,강동구,496358.6976,321906.25,20935,1897,19038,0
4441,2020-07-28,강북구,295865.7803,228485.8333,13461,1066,12395,2
4442,2020-07-28,강서구,538687.4807,434299.1667,26009,2632,23377,0
4443,2020-07-28,관악구,475507.0785,378914.1667,19710,1903,17807,1
4444,2020-07-28,광진구,360162.4959,275688.75,18984,1668,17316,0
4445,2020-07-28,구로구,389022.5329,351660.4167,22249,1798,20451,0
4446,2020-07-28,금천구,232474.6348,235251.25,15627,1271,14356,0
4447,2020-07-28,노원구,513060.1759,379300.4167,18235,1866,16369,0
4448,2020-07-28,도봉구,275181.8934,230493.3333,11723,983,10740,0
4449,2020-07-28,동대문구,352585.4454,284409.5833,21157,1473,19684,0
4450,2020-07-28,동작구,389196.6244,304957.5,15784,1570,14214,0
